tweet_id_customer,text_customer,text_brand
925356,@115850 i ordered lenovo k8 mobile.but facing issue with screen. Screen is flickering. No service center near by. please help,@339594 Sorry to hear about the trouble with the phone. Have you reported this to our support team here: https://t.co/vlvfJr4nN9 ? ^MA
2347820,@115821 something is wrong with your Countdown to Black Friday deals. They can’t be added to the cart. What’s up with that?,"@678746 I'm unable to replicate this! Can you link us to a particular page, or a particular product? Also, are you using the mobile app? If so, are you able to reproduce this on another device? Please let us know! ^LB"
2850619,@AmazonHelp Tried the call back service and got cut off by your call centre in Dublin. Poor customer service. This isn’t the first time,"@792648 We don't want you to have a poor experience, Rees! Will you give us another opportunity to make this right:  https://t.co/JzP7hlA23B? ^PF"
2922581,@AmazonHelp Rep on the phone can't help me - said he's just running late,"@808802 We'd like to help. Please contact us via chat or phone using the
 link previously provided​. Was the order canceled or is it running late? ^LL"
2766919,Arey bhai @AmazonHelp @115850 Kab tak milega?? https://t.co/MVlpTLgXWr,"@722371 Apologies for the delay in delivery of your product. Did you happen to report this to our support team? If no, please contact us here: https://t.co/vlvfJr4nN9 so we can assist you.^PJ"
389957,"@AmazonHelp @115851 Is your intellect challenged ? I have replied to the mail, put this issue here, what else do I do?take a flight to meet Jeff",@208321 and will reach out to you soon with an update. (2/2) ^VM
1118054,@115850 No sign of service guy yet! It's been 7hrs.,"@383808 My apologies for the delay, Nandani. We are working on this and will get back to you soon. ^KS"
2604261,@AmazonHelp Any recent updates regarding the launch of amazon prime music in India?,@636815 Currently Amazon Prime Music is exclusively available on echo devices. ^EM
1106486,"Easiest job on earth is being at @AmazonHelp . Say sorry, please contact support, we are unable etc etc &amp; that's all. #EasyMoney https://t.co/bSSlOymWLJ",@169702 Could you confirm if you've contacted our support team regarding this? ^RS
2334556,@AmazonHelp  https://t.co/mwqnGRXkwL,@675572 Do you get the same error when attempting this on a different browser or device? Let us know. ^CL
76097,There is nothing worse than checking your order on amazon and seeing “Delayed” next to it 😩😩😩,"@133026 Oh no!  We're sorry to hear that your package was delayed Michelle.  Have you received an e-mail with an updated delivery date? It may have been routed to a junk/spam folder as sometimes happens.  Keep us posted, we're here to help any way we can! ^AZ"
479323,"@AmazonHelp ""Your package is returning to Amazon because of one of the following reasons: Damaged in-transit, carrier could not locate your address, or refused by the recipient."" It wasn't refused, and other deliveries have made it to my house this week, so I assume it has been damaged.","@228912 Does the tracking indicate any delivery attempts? If not, then most likely the parcel was in too bad a condition to be delivered.^BZ"
619192,"@AmazonHelp No, no tengo ninguna llamada ni ningún teléfono y desde atención al cliente telefónico no me dan nada, que lo tienen que hacer ellos en mi nombre. El transportista no se ha dignado a llamar para confirmar","@266929 Comprendo, Laura. Te recomendamos que revises la información en el siguiente enlace que te puede resultar útil con tu inconveniente: https://t.co/pSNP1mjFYF. En caso de no recibir respuesta del transportista por favor mantennos al tanto. ^AA"
2278650,"@AmazonHelp Yes, but i'm just tired of paying for 2 day service and not getting it.  5 of my last 8 Prime orders were delivered in 3 days.  Not impatient, but when I'm paying for a service, i expect it to be fulfilled.",@662538 I understand your frustration. Two-day shipping refers to the time it takes your order to arrive after it has been shipped. This does not include any transit or processing time for your order. More info: https://t.co/wo6Acvr4ah ^KJ
439670,@115850 Farzi he kuch nhi milta,@307540 Looks like you had an unpleasant experience with us. Please let us know what went wrong and we'll assist you accordingly. ^SH
2925526,"Oh Amazon I was correct when I knew I would not get my order by the promised date, you really shouldn't guarantee something unless you know it will happen","@809469 I'm sorry for the frustration! Have we provided a new estimated delivery date? Also, which carrier was scheduled to deliver your order? You can check here: https://t.co/Y5jpI9gRhE ^TN"
291388,"ElGato capture device is to arrive today, finally. It may not. Amazon and USPS tracking info are different. This thing has been a nightmare.",@185378 Please keep us updated! Packages can arrive anytime up to 8:00 PM on the delivery date. We're here to help if you need us! ^SD
2879499,@AmazonHelp It wasn't but it is canceled now anyway,@799135 Did you receive a cancellation email?^CD
726355,@AmazonHelp Just sent you the e-mail exchange and further details. Looking for someone stateside to solve this problem.,@293992 Someone from our team will be in touch with you asap. ^PK
2275959,"@AmazonHelp Un-Amazon, I meant.","@661964 I understand it is additional work for you, but twitter being a social platform we don't have access to your account. Hence, unless the details in the link are filled we won't be able to offer any further assistance. ^PJ"
570059,"@AmazonHelp Yeah, tomorrow. But can't bet on it. That's what They Said yesterday. So that'll be 2 days late now. It Said both times package out for delivery, turns out it wasn't",@253810 Thank you for your patience. Please reach out if you do not receive by the new delivery date. ^LM
74712,@AmazonHelp Pourtant on m'a dit qu'on allait annuler ma commande même si le processus d'expédition était en cours. Il faudrait savoir.....,@132727 Quel est le statut de votre commande actuellement ? ^ASZ
253945,@AmazonHelp On peut juste commenter l’emballage pas envoyer de photo c’est de la merde votre SAV. Mon carton est bloqué je vais devoir le découper,@176366 Vous pouvez envoyer un e-mail au service client via le lien envoyé en mettant en pièce jointe la photo du colis. ^MH
133894,Sad to report that my new OnePlus 5T is not working one day after delivery. Ordered it from @115850 @132995 @132994,@146162 I can understand how it feels when the product does not work. Kindly report it to our support team here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SC
2604880,"@AmazonHelp I have preordered something, the release date was today and the item hasn't even been dispatched? Isn't the whole point of preordering so you recieve the item the day it's released? No happy!!",@737040 Hello I am sorry to hear this. What was the date provided to you via email confirmation when you placed the order?
2862058,"@AmazonHelp Order#111-3350270-9729064 (Oil Diffuser) and Order# 111-3362968-7934623-both say ""arriving today by 8pm"" but haven't even shipped. As shown in attached photos guaranteed delivery was today.  When can I actually expect to receive? Clasps are time sensitive. https://t.co/xNHLcXhcqw",@795075 I'm sorry for any delay. We're unable to access your account via Twitter. Have we sent notification of a possible delay? What is the latest tracking and who is the carrier for your orders? That information can be found here: https://t.co/Y5jpI9gRhE We're here! ^SK
788248,"Waiting in for my 1 amazon order to arrive before 1pm...Had two parts of it so far, fairly certain it's with about 3 delivery drivers #why?",@308004 Sorry to hear. Please keep us posted. ^MC
619122,@116928 tengo problemas con la app de prime video. No me permite reproducir en HD. Estoy desde un iPhone 7. Según ajustes debería de ser posible.,"@266913 Hola Blake, lamentamos el inconveniente. Te recomendamos ver la información del siguiente enlace en relación con las calidades y formatos de Prime Video: https://t.co/JeAGK5rdMc ^FZ"
1326892,"@AmazonHelp Supposed to get a product delivered on AmozonPrime last Tuesday, still hasn't been delivered!",@429592 Oh no! Very sorry to hear. Is there any update on the tracking here?: https://t.co/aaDyEz1VgE ^PK
404637,@AmazonHelp Pero no puedo entrar a mi sesión,"@211767 Por favor, intenta entrar en contacto con nuestro Servicio al Cliente por medio del enlace compartido. ^CR"
2317706,"@115850 
Courier- Amazon Transportation Services Tracking #350133219740 please check, the shipment is not delivered. Expected date was 10th Nov","@671942 I'm sorry for the delay in delivery. Please get in touch with our support team here: https://t.co/2t6DQoUmNZ for further assistance on it. Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW"
747746,@AmazonHelp This is resolved! Thank you so much!,@298748 We're glad it is. You're most welcome. ^SK
795728,@116316 Please help. I ordered and paid for my graphic card 15.6. and it's still not delivered. How can I get my money back?,@309724 Please contact our customer service: https://t.co/dDmBEPionb My colleagues will be assist you. ^MS
2909245,"@115825 Netflix App lässt sich auf Fire tv stick nicht mehr starten, keine Reaktion. Schon deinstalliert usw. Was tun?",@805450 Hast du nach der Neuinstallation auch das Gerät neu gestartet? Liebe Grüße ^TA
2794301,@115821 @AmazonHelp y'all got any suggestions?,@748692 Oh no! Please call or chat with us here for warranty support: https://t.co/CMkdZZgHQ8 ^MB
1636191,@AmazonHelp Can you help me please? My all friends order shipped out today. https://t.co/dV6myvbpWT,"@138635 I just answered your message, Volkan. Regards ^TA"
99939,@AmazonHelp Yes. And no. The order page says 30th November - 4th December / the actual order when I click it says still today by 8pm. I’m confused and annoyed.,"@137883 I'm so sorry your order was delayed, Brett! While delays aren't common, they can occur due to unforeseen circumstances. If you could give us another chance, we'd like to take another look into this and available options directly with you. https://t.co/JzP7hlA23B ^TH"
133731,@AmazonHelp Mein Paket ist heute wieder nicht in Zustellung.,@146143 Der Tag ist doch noch lang und es wird teilweise bis 21 Uhr zugestellt. Bitte hab etwas Geduld. Liebe Grüße ^TA
818191,@AmazonHelp Ahh Looks like it has arrived. Someone signed for it and forgot to tell me 😓 Sorry about that,@314881 No worries! I definitely understand where you were coming from! Please let us know if you ever need help with anything else! ^FD
2569706,"@4822 Timing out across the board today, any idea on when things will be back up? https://t.co/yzvMka8ZTm",@728800 We don't have any information on an ETA but it is currently looking into the issue. Thank you for letting us know! ^MJ
138917,@AmazonHelp I'm only able to access my phone atm so can't do live chat. Is it possible to message you my order number?,"@147311 We don't have access to account sensitive information via twitter; however, we would still like to review this order with you. Please reach out via the link above once you are able to do so. ^QJ"
1351759,@AmazonHelp Thanks for your intervention. Received the delivery.,@435222 You're most welcome. Glad you received your order. :) Do keep us posted for any further assistance. ^AR
49155,"@AmazonHelp Thanks, do you have a live chat option where I can discuss what I can do next?",@126981 We do. Just click the link here and follow the prompts.  https://t.co/JzP7hlA23B ^EM
771352,@AmazonHelp now i hv ordered new product..please get it delivered by today...,"@304223 We haven't received the details yet. I request you to share
 the details and we'll get back to you. ^VR"
2642579,"@745682 @115821 They probably just put it some random places.
Apt complex has a package room, amazon never uses it :/",@187887 I'm sorry you haven't received your order. Have you tried these steps: https://t.co/dm3ufmskxU ^FJ
921157,"@AmazonHelp ご丁寧にありがとうございます😊
amazonさんに連絡した所返品になりました。",@338673 リプライいただき恐縮です。この度は、ご迷惑をおかけし申し訳ございませんでした。ET
666951,外でたくないからamazonプライムナウでお買い物,@278931 こんにちは、アマゾンです。寒い日は外出が億劫になりますよね。Amazon Prime Nowのご利用ありがとうございます。😊 ET
472447,@AmazonHelp Hey guys. I am disappointed the past few orders I make with you guys which leads to issues because you authorize payment and then take it back only to charge me again . It’s confusing and inconvenient I am disappointed 😞,"@227508 Hi I am sorry to hear that, can you confirm what site you're ordering from? .com or .co.uk? ^HS"
89329,"@AmazonHelp your company's reputation by doing business with unprofessional postal services. 
Courier: Amazon Transportation Services
Tracking #: 521691347415","@135313 We're working to resolve this soon for you. Kindly wait for our team to reach out to you with an update. Also, please don't provide your order details, we consider it to be personal information. Our page is visible to the public.^GD"
1252156,@AmazonHelp Non ses bon ses régler sa va se faire demain :),@401963 N'hésitez pas à nous tenir au courant. ^ARC
2888194,"@115850 @119356 Y is tht I am getting #HindiImposition SMS , been ur customer since 2014 n ths nevr happnd. #Hindi is not my language. Please rectify.. https://t.co/xgyUGdgYS2","@800863 Thank you for bringing this to our notice, Naveen. We'll get it checked by our team internally. ^SY"
34502,"@AmazonHelp Comprei 9, trilogia Crônicas de Amor e Ódio, Fronteiras do Universos 1 e 3, Estamos Bem, Contos de Horror séc XIX, Carry On e A longa Viagem",@123478 O seu coração bate mais forte quando você passa na frente de uma livraria? 😊💞 ^VL
32328,@115890 @115787 @15913 @115821 @AmazonHelp On launch day? Can someone explain this to me? This is wrong and deserves some sort of response,"@123161 Sorry to hear about this. If it was pre ordered from us, I'd advise to reach out here: https://t.co/hApLpMlfHN ^PK"
1191361,@AmazonHelp やってみます。,@400023 ご迷惑ならびにお手数をおかけしておりますことをお詫びいたします。どうぞよろしくお願いいたします。HM
735279,@AmazonHelp So how do I get my money back please https://t.co/vuBZfXTLof,"@150360 If you'd like to contact us using the link DD provided, we can have a look at this together in real-time. ^KN"
2000271,"@AmazonHelp 
お支払い方法が新しい支払い方法かギフトカードでしかできません。
着払いやコンビニ払いはできないのでしょうか？","@591452 ご不便をおかけしております。
ご注文時に代金引換やコンビニ支払いをご利用いただけない商品がございます。
お支払い方法選択画面で表示されないお支払い方法はご利用になれないため、恐れ入りますが選択可能なお支払い方法をご利用ください。MH https://t.co/Lv8jCjflq5"
418192,"@AmazonHelp あ、すみません自己解決しました。どうやら手数料数量がポイント分の金額を越えてたためっぽいです。
手数料等の金額詳細が最終ページで表れるため、カートに入れてる段階ではポイント分抑えれてる･･･と勘違いしておりました。","@214775 行き違いになり、失礼いたしました。問題解決についてお知らせいただき、ありがとうございます。
今後ともご利用の際に何かお困りのことやご不明点があれば、いつでもご遠慮なくお問い合わせください。 RI"
2136218,@115850 @AmazonHelp Again u showed ur pathetic service. U r doing fraud.,@628422 That's quite a remark. Could you please let us what went wrong so that we can assist you accordingly? ^HS
2069821,Amazonで予約してたはずのCDが届かない！！！どうして！？！？！？😭😭😭😭😭😭😭,"@612116 配達完了になっているにも関わらず、未着ですか？
ポストなどご確認いただき、未着時は、配送業者にご確認ください。https://t.co/xIFJYmjA1B
解決されない際は、下記よりご連絡ください。https://t.co/bwBU0NvYIn TY"
429019,@115830 My login email and password have been changed without my consent and i can't log into my account to change. Please help urgently!,@217030 Terribly sorry about your account! Let's take a closer look into this with you here: https://t.co/HYStFASZSH  ^JZ
515280,When u order something from @117795 and they change the delivery day - #FuckYou,"@179812 I'm so sorry for the wait! To confirm, are you currently expecting an order? ^LR"
1661439,@120533 bonjour. Pourquoi vous envoyez le jeu Battlefield 1 Revolution sous 2 à 4 semaines alors qu’il y a du stock?,@506760 2/2 Nous le recevons et préparons la commande dans ce délai. ^SM
1730725,Fourth time complaining to @115830 about late deliveries in a month. At this rate they'll have given me shares by Christmas.,@522968 Sorry about the delay! Were you advised when the order will arrive?^CD
2458436,@115821 GOOD NEWS!! My copy of #PokemonUltraSun will be arriving on time after all!! 🙌😁👍 https://t.co/nrhQ9pJ8GK,@704103 You are all set to go catch 'em all!  ^BA
1912709,@AmazonHelp The courier is at location from Sunday but hasn't been delivered. Yesterday it was out for delivery but wasn't delivered.,@569741 Apologies for the hassle. Have we missed the delivery date? ^HA
447856,"@AmazonHelp En fait oui, plusieurs fois, Amazon me demande toujours d' attendre et attendre ....   Je suis une étudiante, ce montant de 528.29 euros est important pour moi. J'ai sais plus quoi faire. Je pensais que Amazon tiendrais sa promesse.... Cette situation est beyond imagination.",@139228 Votre retour est effectué depuis la France ou la Belgique s'il vous plaît? ^BR
2349615,"@AmazonHelp @115850 @123288 @153500 Yes, I do understand you want to keep your false promises under wraps and private! Amazon, you f*#ked up again with your fake delivery assurance, didn't you?","@677444 I understand that this has not been a good experience, Probir. We would like to  have this checked further. Please fill in your details here : https://t.co/1QF2zrvaQU and we will get back to you at the earliest. ^KS"
2680363,Oggi primo rimborso da @120540 per mancata consegna.,@120764 Hai riscontrato un problema con una spedizione? ^VE
198110,@117086 elizabeth bishop,@164992 Uma baita poeta americana! ❤️ ^JJ
631587,@AmazonHelp I’ll definitely be calling later  👍🏻 this has been happening for months and they said they canceled it,@269679 We're always here to help! :) ^AZ
420257,@AmazonHelp I never got it !! https://t.co/dENOyNcGBr,@215180 Oh no! I'm so sorry! We'd like to look into our available options. Please reach us here: https://t.co/Q7Ftz6nj80 ^AG
377773,"Hey @115821, you don’t have anything smaller? https://t.co/a0898NI7Bm","@205643 Hey, thank you for bringing this to our attention! Please send this feedback to our packaging team: https://t.co/Gv2oP0hqYc ^KB"
2985471,@117634 any plans to support iPhone X? Could really use the screen real estate,@292545 We'd appreciate your feedback here: __email__ ^RR
311890,"@115850 even after customer gives receipt of courier which is as clear as it gets, your customer care tells that it is not clear. #fraud",@190492 provide your details here: https://t.co/t2pgvM2MLr and I'll get back to you. 2/2 ^SH
1516028,"@115850 Return requested on Sep 30, 2017 but still waiting for pick up..worst service experience https://t.co/MeEO6gN28O",@471743 That's strange. Have you tried reporting this to our support team here : https://t.co/rS49hgaADF ? ^SS
215910,@AmazonHelp I never received my receipt with one of my orders but I got the receipts for two orders of other Amazon customers. Would you like me to message you the Order # so you can let them know?,"@167343 All orders do not come with receipts. You can view and print an invoice for your orders through Your Orders page here: https://t.co/rwpqmy7Cbi. Click on the ""Invoice"" link next to the order you need. ^BT"
445541,"@AmazonHelp It’s now saying due delivery today, but I ordered it on prime for delivery yesterday for my mother in laws 60th birthday, and still waiting for it so couldn’t give her her gift! I had no email to let me know it would be delayed, I pay for prime to get the delivery next day!","@220509 Hi Rebecca, sorry to hear that. I'm glad your parcel is now out for delivery to you, please keep us updated and let us know if you have any further issues. ^TI"
1137263,"お急ぎ便使ったのに届かないのはまじカスだと思いました。
さよならAmazon。",@387901 (2/2)なお本日お急ぎ便でご注文された場合、注文確定日から3日以内にお届けをする配送サービスとなりますため、発売日当日にお届けできる確約はございません。注文履歴に記載されているお届け予定日での配達をお待ちください。HM
1486246,"@AmazonHelp Confused by the eMail I just received, especially when your site states you have 20 in stock. #WhatIsGoingOn? #unhappy https://t.co/I3nqTPWbPh",@465158 I'm sorry for the frustration. Was the seller from your order confirmation e-mail different than what's currently listed? ^LL
1401356,@AmazonHelp I cancelled it a few days after the order was placed when the delivery date changed! All cancellation requests were not looked at!,@445832 Please reach out to us here: https://t.co/JzP7hlA23B for further assistance with this. ^AP
1669831,"Sorry kids, Santa's not coming this year. $1 Mill in shipping for a 30 dollar item?! In what currency and on what planet?!! Lol @115821 https://t.co/CxL55CfxSW",@508381 Thanks for pointing this out Natalia. We'll get this taken care of right away. ^EM
1353564,"@115821 , your new couriers make me long for @115817  and even @118706 #itsnotwotthesavings #getasystem","@435668 Oh goodness! We're here to help. Without including personal info, can you provide details on what's happened? ^LL"
619134,"@AmazonHelp La fecha inicial la habéis cambiado, y además no me parece útil hacer una compra de productos básicos que tarda más de una semana en llegar","@266916 Sentimos las molestias, Paloma. Por favor, mantennos informados de la entrega de tu pedido para mañana. ^DA"
102957,but 4real @115821 how come u charged my account 4 Prime on 11/30? something isn’t adding up...&amp; that THING is the amount of $ in my account,@138643 We'd like to try to help! You can view your Prime membership details here: https://t.co/JxLWnVhEYw by selecting Manage Prime Membership. Please let us know if we can help with anything else.^CO
994075,@AmazonHelp Estimated date yet to come but once you say you're coming for delivery but you won't than that's not what we call as commitment,@341369 Please wait till the estimated delivery date and I'm positive that the package will be delivered. ^HN
1701211,Don't use #amazonpay once u added money then u can not withdraw it back to ur account @115850 while u can withdraw it in other countries.,@164814 We're following up with your concern here: https://t.co/qe9tPyWGk7. ^HA
980106,@AmazonHelp carrier is ONTRAC,@352398 I understand your frustration with the delay. Please keep us updated if the order hasn't arrived by the new delivery date. ^NS
2281437,"@115821 hola, el repartidor puede desactivar la ubicación en tiempo real cuando está entregando paquetes? Porque hoy me llega uno y no puedo visualizarlo en tiempo real.","@193375 Hola, Carlos. ¿Ya has entrado en contacto con el transportista vía telefónica para confirmar los datos de seguimiento? ^DB"
149215,Ich habe noch nie so krasse Probleme mit Amazon gehabt... Ich habe insgesamt ca. 5 Stunden mit dem Support telefoniert und die sind immernoch zu keinem vernünftigen Schluss gekommen @AmazonHelp,@149992 Was ist denn passiert? ^UK
1075377,@115850 the package has been already picked up by your assigned courier 3days back.When I'll get the refund?,@295783 the item reaches to our fulfillment centre. Request you to wait. (2/2)^SQ
1772650,"@AmazonHelp 商品を届けてくれたクロネコさんに
連絡をして事情説明したら
今、引き取りに来てくれました。
返金もしてもらえました。",@532778 ご連絡済みとのことで失礼いたしました。ご不明な点がございましたらご遠慮なくご質問ください。どうぞよろしくお願いいたします！SK
257174,"@AmazonHelp los tengo fritos a los pobres, muchas gracias 😊","@177165 Con mucho gusto, estamos para servirte. ^JQ"
1595317,"@15462 @119625 you need to add more Kannada titles to your libraries.
No Lucia and Ranga Taranga. Please add.","@490177 I get your concern Venkat, we keep adding new content on timely basis. Please stay tuned. ^SS"
2893353,@115821 didn't deliever on time for once and I'm pissed! 99% success rate is unacceptable! Where's my store credit?!,"@801929 Oh no! I'm sorry we missed your delivery date! We strive to meet our delivery dates, but in rare circumstances we experience delays! Please reach out to us via phone or chat so we can look into this for you: https://t.co/hApLpMlfHN ^AR"
1932392,"I'm confused @115830 , are your delivery people really fast? to get my parcel to me today even though it's not dispatched yet 😂😂 https://t.co/w7O2DpDmrJ",@575042 It's not odd for a parcel to dispatched and delivered the same day. Keep us posted! ^TR
2822374,@AmazonHelp Comme l approche de noel? Cela signifie t il qu ils sont succeptibles de rebaisser? Ca fait plusieurs jours que ca le fait sur un produit différent à chaque fois c est un peu déroutant...,@786519 Nous ne pouvons confirmer cela. Comme expliqué précédemment cela dépend de plusieurs critères. ^ARC
2931400,@AmazonHelp Thanks but it’s still not fixed. For example when I click on ALL to show everything available to download to my kindle only 4 books show up. I’ve got over 800 books in my cloud. I can go to amazon and push content to the kindle but it won’t show up voluntarily?,@251449 Please get in touch with us here: https://t.co/JzP7hlA23B We'll be glad to help!
1308592,"@115821 called out my name 2 come 2 his vehicle. Reluctantly went 2 his car, filled with smoke cigarettes &amp; he handed me a package. NOT safe",@425806 I'm sorry for the trouble! Our team would like to look into this; please fill out the info here: https://t.co/WV0oMXHmL1 ^LJ
268185,"@AmazonHelp i've took drastic measures and restored it to factory settings, AND IT STILL DOESN'T RECOGNIZED IT #PIECEOFSHIT","@179946 Have you had a chance to phone us at the link ^JN provided above? If so, what was advised? ^LB"
1305600,@AmazonHelp Oh I don’t have a printer. I believe you guys. It’s Mario Odessey,@424633 Have you tried requesting cancellation through the steps listed here: https://t.co/ZxJb6DgtjX? ^QJ
2485656,"@120533, c’était tellement mieux avant. Tu commandais, tu recevais dans la semaine. Maintenant, tu commandes, tu attends plus d’un mois pour finalement ne pas être livré. #marre","@710018 Bonjour, rencontrez-vous un problème avec une commande en cours? ^BR"
348406,@AmazonHelp information sent.,@198899 Thanks a bunch. We'll reach out to you and ensure to work on your issue at the earliest. ^CB
691142,@AmazonHelp My amazon account had the email address connected to it changed without my knowledge and now i can't access it. Help!,@285153 I'm sorry to hear about your account! Please reach out to us here: https://t.co/jzvkhdlrK5 for more assistance with this. ^TK
340875,@AmazonHelp I’ve never received an email to reset. But I did get an advertisement.,"@197436 If it didn't go to a junk/spam folder, we're happy to assist with resetting your password here: https://t.co/UTbEei0ctK ^JR"
1666230,@118919 https://t.co/PXhRzUJlb1,@507615 personal information. Our Twitter page is public. 2/2 ^SH
1602361,"@115850 is cheating wid me. I wanna disclose all d details with @2517 . Tell me, how? I hope I would get resolution by ur support.",@491844 That's quite a remark. I would like to help. May I know what went wrong? ^HR
585810,@AmazonHelp email __email__ customer care is not replying to support emails from.last 2 days,"@245837 Apologies for the delay. Kindly fill in your details here: https://t.co/beaaDm0muc and we’ll contact you soon.
Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^MN"
122693,プライムナウすごい、本当に2時間で注文した商品が家に届いた…頭大丈夫かアマゾン………(ありがとう助かりました🙏),"@143376 |∀・)+
Amazon Prime Nowをご利用いただきありがとうございました🙇‍♂️
サービスに関してお気づきの点や、ご不明点などがございましたらご遠慮なくお知らせください。MH"
1292043,"Strange how you order something small for @115830 using #AmazonPrime, knowing it will fit through letterbox if you are out, only to find they claimed to have delivered it, and neither you or neighbours know anything about it!",@422152 I'm sorry to hear this. Have you had a chance to follow the steps shown in the following link: https://t.co/Dbr8Dbn3jW ^GR
2856725,Disgraceful service from @122232 and @115830...as a prime member I expect better,"@793998 We'd like to help! Without giving account information or order details, could you please tell us more about what's going on? ^KJ"
532560,@AmazonHelp Please help!,"@243367 I'm sorry for the delayed reply! We're unable to view your account information via Twitter, but we'd like to confirm what's happening. Please contact us by phone or chat here: https://t.co/JzP7hlA23B. ^AB"
2821127,アマゾンプライム入会してから映画を見まくってる。ウォーキングデッドはもちろんだが、「クリーピー偽りの隣人」が最高に怖くて面白いのでお勧め。25才以下の人は、精神的に耐えられないと思うので大人になってからどうぞ。,@786270 Amazonプライムへのご登録ありがとうございます。プライム・ビデオ、お楽しみくださいませ。(◍•ᴗ•◍) ET
2355267,So @115821 Shipping tried and failed to deliver my parcel. Strange. I was in all day. Doorbell gone strangely silent.,"@680445 That is odd, my apologies on the missed delivery. Which Courier was assigned to the delivery? You can quickly find that information from the order details located here:   https://t.co/aaDyEz1VgE ^CH"
439215,"@AmazonHelp That’s kind of the point there, AK, there are no products.","@219316 Please stay tuned Sushil, we'll soon have those in stock. ^HN"
2898939,"@115821 I just want to know why my prime account doesn’t have prime music. I NEED the Frozen soundtrack to play on my Echo (for my 1yr old)...otherwise, I hear,”I want Anna.” All. Day. Long. But for the life of me I can’t figure out how to contact you. Help!",@803126 So sorry to hear about the music issue you've run into. You can reach out to us directly here:  https://t.co/hApLpMlfHN ^GS
1604037,"@AmazonHelp Changed to a different cars. Site confirmed that. Re-ordered but came up declined and referred to old , locked , card. Any email address",@492210 I see. You can get in touch with us via this link: https://t.co/JzP7hlA23B ^DC
2405243,@115850 Received the order..Thanks team,@691495 Thank you for keeping us posted. Do keep us posted for any concerns. ^SU
18684,"@115850 I ordered an Alexa and it's stuck in customs. @120169 sends me an email to upload the KYC. However, the link doesn't work. #Help",@120168 here: https://t.co/vlvfJr4nN9 &amp; we'll help you. 2/2^AH
1586737,@115851 looks like India does not have customer care centres that provides help while purchasing from Amazon India :(,@487720 We've responded to your concern here: https://t.co/l9W5v5H68W please check. ^KA
490624,@AmazonHelp C’est bon c’est rempli. J’attend votre appel.,"@231872 Je vous remercie, vous aurez un retour dans les plus brefs délais."
1985027,アマゾン プライムお試し登録しちゃったんだけど、今朝頼んだ物がもう発送されてて、お急ぎ便早過ぎて震えてる,@587572 Amazonプライム無料体験へのご登録ありがとうございます。配送以外にもプライム・ビデオやPrime Readingなど色々な特典をご用意しておりますので、ぜひお試しください。ご不明な点はお知らせください。https://t.co/TzOoPxIoD0 ET https://t.co/MuIUikopAR
1511936,@AmazonHelp Yes. I've waited. Says it was delivered since Monday 10/30. I've reached out to the local post office and they are absolutely no help. I'm beyond frustrated.,@470928 I'm so sorry about that! We're here to help. Was this item shipped by us or a seller? Info here: https://t.co/Y5jpI9gRhE ^BL
2538131,"@115850 Cashback of Rs 99 not received for jio recharge on 10 of November.
What's going on 😑
Id is - __email__",@721903 Please don’t provide your order details as we consider them to be personal information. Our page is visible to the public. 2/2^SC
465101,How is @116090 saying I'm getting my order Monday when it hasn't even shipped yet,@225626 Fret not! It is not uncommon for packages to be shipped and received on the same day! Let us know if you don't receive your package on Monday by 8pm! ^LS
1516018,@AmazonHelp  https://t.co/4i11da1EmU,"@471740 I'd like to have a member of our team look into this, please send us the order/tracking details: https://t.co/vT3x8BkzHk ^SB"
96627,@115850 #Needaction #EMIforbabyoil Very very disappointed with your service. Received baby oil instead of One plus 5T. Baby oil at the cost of Mobile phone ? https://t.co/jloAMFZsCU,"@137086 My apologies for the trouble with the order you received. Kindly share your details here: https://t.co/GIJyeYqKE0; we'll check and reach out to you with an update. Please don't provide your order details, we consider it personal information.  ^VN"
1773734,"@AmazonHelp Amazonからの発送のものです。
品切れなら注文受けないでくださいよ、迷惑してます。",@533090 このたびは、ご注文商品をお届けできない状況となりましたことを深くお詫びいたします。誠に申し訳ございませんでした。TN
919415,"@AmazonHelp Shame on you guys. Same reply, we have delivered it to you family member without confirming his id, u didn't even come up my home bt gave",@338251 We've sent a correspondence to your registered email address. Please check and you may reply to the same. ^SQ
812310,"@AmazonHelp Buenas, hice una compra el día 21 por 10'99. En la cuenta me aparece descontado ese día, pero me aparece otro pago por 10'99 el día 24 que no he hecho, a una hora en la que ni estaba con un ordenador. Quien puede revisarlo? Me parece algo realmente preocupante","@313568 ¡Hola! Lamento mucho el inconveniente. Te adjunto más información sobre los cargos duplicados. https://t.co/gBZfMes7KW
Saludos, 
^FQ"
1127366,"@AmazonHelp Then maybe you can help us out. A review was removed, is now back, along with the original comments on the review.","@385791 Hi, sorry to hear that, is it a review from the same reviewer? ^AS"
2280076,@115821 I just received the package. It's a part for my phone. I can finally install this and take phone calls again.,@662847 I'm glad to hear that it arrived! Don't hesitate to reach out to us with any future issues or concerns. We're always here to help. ^GG
